POId,Site Name,SiteId,MR-Volume(KWh),D-REC Volume(KWh),%Tokenized
84515,St. Marys Hospital,e0c87a13-a195-49e1-a1e1-7618ee397ede,401560.6216,804028.24,2.002258679639418
73368,Ghana Nuts,86a95fc5-6faa-4648-8e8c-14769df5a3d9,1829673.494908559,1256137.74,0.6865365561098525
17900,Ghana Nuts,86a95fc5-6faa-4648-8e8c-14769df5a3d9,1178903.7406,4045742.88,3.431783902849379
84515,Holy Family Hospital,f27bd091-349c-4368-b010-6cfdf48ec744,361849.3808000002,493514.4,1.3638669186303598
00000,Garhwal Himalayas-2,bb50f993-2d7e-445b-a60d-3be40ae59b82,9620.000699999999,8138,0.8459458843906322
84515,St. Josephs Hospital,0b8b3cc3-588c-42c6-80f8-317bb8353a1b,32545.539999999994,23539.28,0.7232720673861919
03733,Belel,55a1e51a-2127-4d85-802d-8b3c314dfaeb,492860.3405078962,306030.1,0.6209266091173693
00000,Dungarwant,044437d3-5e3b-48f9-8de7-6cabfe338ebb,7273.9696,4695,0.6454522438477059
00000,Gangad - 2,7085f095-c867-445e-a3b9-bda3aec4f1a0,10068.00406803,8573.003,0.8515096877267624
00000,Jalgoan phata,2d04a4b3-d123-4dde-81f4-4af6a7340eef,5347.226302449223,4540.226,0.8490805780784726
00000,Gangard,abca5825-1096-4bfc-ae25-33e7d131e4f1,7251.0006928309995,4348.001,0.5996415093848813
00000,Jakhan,bf18f308-bf21-4fb7-8fa8-a3fa8a03166c,10646.161957258066,9075.159,0.8524348057482792
03733,Ogheye,03490de0-6535-4e66-a7b4-419e96da4b2e,173998.57564212653,138634.15,0.7967545107101182
00000,Vasantham school- Mogappair,2cbba6f2-57c2-46dd-a9ec-347ebb8278c9,22892.38734145759,17201.117,0.7513902653939972
00000,Naygaon,40195257-8486-42c1-9b7d-0e90b50e339a,8107.000193548388,8256,1.018379154174708
88079,Hashpura,2f6715d2-633f-4a06-836e-26b515d9c532,81084,81084,1
00000,Boriya,4b21bde7-7111-444c-9ae1-b2bfb739c478,5221.000500000001,4406,0.8438995552672326
00000,Agalur,dc4243db-8021-4491-87d8-187f3beacdc5,4724.774638709678,3493.322,0.7393626716879804
00000,Danwara,61863cdc-3aa8-43f7-8d83-838e71d813f8,9512.452078614098,7128.999,0.7494386243508571
00000,Sarotar,971239e9-5c4b-4b4d-a245-ba5aa8f689f5,9496.032645041816,7323.033,0.771167631128942
00000,Kalegaon,48411d62-eeb5-4e63-ac20-0d4631a6b3d4,4907.000406586022,4048.613,0.8250688128262794
37757a,LN000229,b53015ea-ff0e-4b77-b98e-3d543424611b,10880.200199999997,10515.4,0.9664711868077577
00000,Badarpur,b9127b43-a80d-4b6f-853b-2f2f1aca37fe,5065.000404301076,3839.226,0.7579912524271119
00000,Davalapura,d31899da-00d1-4ba3-87a5-c553b36699ff,8770.22624662485,6501,0.7412579581401173
00000,Ayilapetai,9326ae0a-208b-4342-aa82-a74cd81e3502,8771.839175985664,6688,0.7624398790061596
00000,Agarpura,2dabd134-db39-416a-bb5e-3bda0b17687a,9584.935951612906,7132,0.7440842626392159
00000,Sugur,932f3095-6b87-46a2-baf2-126a50c37ab7,9556.193971251494,6792.73,0.7108196024939428
00000,Chinchkhede Badruk,b8e42e09-a256-47e0-8ecb-1a0a99b25c07,5758.645514516131,3219,0.5589856142187762
00000,Badhkalan,f15afcb6-b927-420e-a959-2b36c2a8b36e,4730.032685648149,3581,0.7570772208119111
00000,Akodra,99dec9ff-3760-4266-b6fa-8407f19ecc37,5011.645483870968,3815,0.7612270285832977
00000,Vitholi,276eec66-de4e-49a1-bb14-b4fef99bf730,9324.129484841698,7079.539,0.7592707728382854
00000,Mahalgaon-1,d5308c5f-c9e2-473a-8393-12f073184d67,4799.613262724015,3606.817,0.7514807553375572
00000,Nathrau,c2cc7c29-df60-4dc8-afa7-07e5761e2b05,9598.22620334528,7954.224,0.8287181226493396
00000,Bhanvad,93e8f396-1037-4ba4-9c59-4da6e569c88a,15046.09712392473,11326,0.7527533490389731
00000,Bhed,5fcee814-0bb1-4631-8c58-fd11e9dcb8fe,4876.903669892474,3653,0.7490408355924204
00000,Vadhoda,5f4c439c-3ae5-4b00-b6c4-ae7e1713e8e0,9665.129480062726,7337.534,0.7591759650127708
00000,Beejova,fb4bf7f8-e407-4f21-9524-8c9990ed66fe,10204.709969787933,7758.999,0.7603350828167871
00000,Bhikapura-Gath,6462831b-5739-4dde-a4b5-d6cad619b6c4,4914.097125283753,3750,0.7631106802317151
00000,Komta,96910763-0965-4ae6-9a03-8e2a1dd7d011,9875.968144444447,8262.966,0.8366740231587511
00000,Bajrangi Nagar,a207915f-ff81-4b4b-85f4-0939e85f57f4,4810.9036768817205,3612,0.7507944957112896
00000,Talegaon Mohna,3ad96584-68b1-42c2-98bc-2a0f0ae15b02,8496.032654958184,5244.04,0.6172339741349324
00000,Bhalegaon,cd2d6566-b8d2-4059-95b5-b5bce6a1061c,4951.968170669056,3718,0.7508125803437189
00000,Bhadani,f0840715-49de-499c-a05f-5473ea759356,4710.774592473118,3618,0.7680265588977331
00000,Motileda,728592ba-ea46-44e1-8b64-7b197dca404e,9502.613278434888,7883.613,0.8296257849291808
00000,Gangola,045b37ae-35bd-4ead-8275-d2a40fd08b41,9166.000291935483,7155,0.7806022007543661
00000,shivdi,b2cd47fa-a317-4a5d-840d-4158883a5226,4885.871312634408,3664.66,0.7500525014900681
00000,Chilakota,cae11e60-feac-49ef-9ce1-e7b8be923b0c,4959.774600014935,3727.001,0.751445640289536
00000,Daboda Khurd,6c0a293f-3a73-409b-b3c1-cd0f1a30ca09,4657.806789575866,3596,0.7720371759618323
00000,Bhagabanpur,1fbd5ce9-4de6-4343-a0d5-6ead7c417ec4,8440.968140725807,6285,0.7445828363782424
00000,Chaparyali,c8ba71c7-86ae-41a3-a9dc-17c7ca429b36,5016.64550222521,3781,0.7536908873315604
00000,Bidgaon,a150c93d-3b8d-45e0-969d-10a983120eb5,4729.74230483871,3613,0.7638893975901734
00000,Ananthapuram,54cc24e4-0a1b-4027-8626-43084263956c,4654.742314097968,3497,0.7512768192147874
00000,Dasla,5d1a3ddb-3af8-4c75-9a06-6658b46f50cf,4943.903648207885,3727,0.7538577337264653
00000,Lavit,f9511755-0e2b-4ac7-9c72-0d94e0a57200,4972.9682017323785,4119.968,0.8284726209519643
00000,Thandavankulam,86c62b7b-2f23-4594-b0e2-26af4891a35f,9884.032647789725,6110.663,0.6182358170747717
00000,Bugga Kalan,6b765e74-90bf-430c-a81d-93cf7c9a6fe2,8817.064876792114,6780,0.7689633789409913
00000,Chobewadi,494aaf8e-e08a-447c-8fa1-496ebe503c7d,4972.613358303465,3768,0.7577504480029692
00000,Varal,8938e1cf-7918-4c26-b5b8-c79299a0b3d1,4954.839035005974,3759.776,0.7588089085108829
00000,Nigri,8aeabc51-cbf7-4f72-8b97-dccfc6eac833,9505.516525627241,7908.516,0.8319922414187945
00000,Kursela,23f8c741-836e-44c6-8a07-44a32827562a,4660.258494623657,3922.258,0.8416395795479893
00000,Mamarkha,4138177a-751e-4dfb-bc14-c148ba8708f7,9246.129463097372,7743.129,0.8374454447024495
00000,Bettagere,8a2b03a7-95cf-4d1a-a15f-3544c7c8f0b7,8407.581071087217,6285,0.7475396248765831
00000,Chatori,4163de3a-af08-4a70-aba2-d290099a43e5,4793.968109916368,3621,0.755324173414906
00000,Bhit Behrwa,15ddb535-ff13-4589-88c1-3bd714ef28b8,8805.290713620074,6616.001,0.7513665607617397
00000,Kharbadi,8f6ab8cb-f54b-4e1f-b3b3-4fd077b2061e,5006.968172580646,4171.966,0.8332319791539087
00000,Vepurikota,866458af-8783-43e7-83d0-a447414980b2,9235.064888769415,6761.466,0.7321514338488828
00000,Ajani,54925f73-9408-413d-8acc-846439dea3de,4772.516474193549,3591,0.7524332329532295
00000,Bhawad,28b6ac29-ae91-4125-b605-779492cc3780,5007.645467891279,3775,0.7538472969392647
00000,Bhachalva,a3426297-48b7-4011-bbef-844849133dc4,5081.90367607527,3853,0.7581804468548395
00000,Antela,0877ab7b-2a64-42fd-a5b9-ac8c996d2335,5057.4520461768225,3863,0.763823357044034
00000,Chaparwad,16bd52d8-3435-4e07-8050-dc614c8d16eb,4819.161725672044,3693.001,0.7663160545800115
00000,Taroda,92a82102-b816-4d81-a97e-0094a8cff2e5,4753.613259528077,3664.706,0.7709306163379012
00000,Belar,5f795dd3-3212-447f-878a-0ad141edc2fc,14351.839102329748,10846,0.7557219616710557
00000,Bhindi Aulakh Khurd,b774d221-97e7-4466-a85a-d46ea74cd7c1,9020.516519593788,6936,0.7689138404584777
00000,Bhesavahi,88b1ed26-5690-48b1-a9f0-7a5f9a664e98,4935.322915860214,3719.999,0.7537498687361197
00000,Jawli,7b6187d2-ac4e-4940-b4fe-408d7ebacd3a,9073.032694862603,7524.032,0.8292742077585934
00000,Daurala,695b8c39-cc51-4b34-aa91-8256428cf5e0,14832.645529749101,10979,0.7401916251541213
00000,Chincholi,bd844e05-5f1e-43c8-b916-e6e2edb834c1,9394.032628912782,7129.001,0.7588861228838497
00000,Bordi Inami,7eb5b2ce-55c3-4d87-b954-6eda416b497c,4662.935882093788,3596.001,0.7711881722004926
00000,Daultabad AWC 7,f1e0eedd-f321-4c34-8201-c79244e73352,1862.0004259259258,1439.091,0.7728736148298013
00000,Bhardraval,f92d1e57-5094-4117-810d-3f68439a0f39,5105.96817712067,3861,0.7561739255055981
00000,Metaumari,4a5460d5-2d5b-4262-b492-b17564045593,9099.935922759858,7476.935,0.8216469943815133
00000,Chilarvant,8813126a-edf5-4092-934a-0158b3ffcd15,4740.161739426524,3637.001,0.7672736079338958
00000,Aulakh,c75fecf5-24ca-4507-bd41-6a1e30457108,8641.7746172043,6639.001,0.768245099424704
00000,Banarpur,fe663b43-a605-43fe-a340-484dd30e3e3a,4739.193958169057,3611.001,0.761944126337272
00000,Morbi,c3d0fde3-e2cd-4353-b7aa-eee16bbf706e,21356.32295555556,18138.323,0.8493186321328579
00000,Bhindol,c9788782-2536-40b5-a575-8a08da72a42b,4879.290697983872,3691,0.7564624099000957
00000,Bodhwada,60cc831d-11a5-4d56-aa2a-7f490dd025ac,9707.806782616488,7271,0.7489848286865357
52132A,GhatgePatil,9b4395a2-7e71-4122-84ea-f2a4f5d81135,12460.591635599998,24921.24,2.0000045526570216
52132A,Surya,27f4d5a5-d75a-4f74-a660-094972af322b,54534.598151999984,109069.2,2.0000000677734895
00000,Aadgaon AWC,db488ea9-6332-40ab-a020-7aa1d9e32568,1851.000193548387,1533.355,0.8283926740496673
00000,Karmad AWC 3,c1bd10a9-a264-425b-86ba-3387a42831d6,1815.0002322580647,1508.226,0.8309784060598147
00000,Sehjadpur,f05a71e0-ce05-4197-859d-de2d6d6f631d,8779.516270967742,7095.032,0.8081347287278202
68994,Sunshine Bread,19d83eb9-b350-4e9d-84f6-61e4dcef02f2,4263396.160412,4263396.16,0.9999999999033636
00000,Satara AWC 2,0d56d482-8b45-4eec-bafd-7b361d220b2f,1699.935716129032,1387.935,0.8164632267157154
00000,Sharnapur AWC 1,30ca768f-f748-4ac2-a22f-d8629ae6644a,1684.6452387096776,1374.645,0.8159848545043723
00000,Sultanwadi AWC,9e9d9126-d3b6-4c80-8911-98ed59017646,1766.000212903226,1452.291,0.8223617355133259
00000,Sangwa,1bda2e44-059b-4a15-9a37-7b18f2738ee8,9485.77435483871,7788.774,0.8211004930796116
00000,Talwandi Jallekhan,704e2093-1e6c-4ad6-8dbc-a95803a92006,8605.000238709677,7221,0.83916325388537
00000,Sekhawa,298d87ce-88d1-4b94-a284-ecb934df363b,8155.968058064516,6762.968,0.8292048168718444
25297,Rukubi,66a9f691-1f2e-4767-ac67-262277748544,298670.0002,264464,0.8854722597612935
00000,Takli AWC,e3d43e24-9687-4a18-95c5-a14e45e761ea,1754.8066032258062,1432.967,0.8165953999522351
00000,Varkara,89f5d16b-4aab-4156-ac40-11bd902c2be0,8911.290432258063,7344.29,0.8241556097660487
00000,Fareni,d7d2afc7-645f-4095-986b-d974d2f8f314,4712.000260902031,3900,0.8276739779410395
00000,Shirajgaon Bund,e8f419a2-d535-4f90-bca2-2c3afb87fc91,8693.0002,7186,0.8266421068298146
00000,Tetrabad,62c5298d-0e80-4af8-8a1d-feb9d98adba3,8303.000209677419,6802,0.8192219472754012
00000,Shendra AWC 3,59414399-ad8b-41a8-8244-9da8a65c242c,1727.0002193548387,1425,0.825130178925132
00000,Dhavdepada,11e5c93f-1e1c-4e9d-b887-6dd6f1bb22a6,8618.351806216,7027,0.8153531160020372
00000,Aaland AWC,459df8a7-e2d3-4868-af88-08e4605256f2,1707.0001967741935,1369,0.8019917060273749
00000,Vadalur,e57fbb86-db5f-450c-84a8-805cd40ec13c,4392.000222580646,3567,0.8121584287862597
00000,Sewah,6496a9df-789b-40ea-a061-f2a630100817,8665.000170967742,7004,0.8083092742995024
00000,Timbi,9b7f05f5-f05f-464e-905c-be133c655fec,4776.000141935485,3944,0.8257956203497275
00000,Sakhandra,2708cc09-fa15-42ab-9511-3e0c2adee8fb,4514.5807645161285,3687,0.8166871282886822
00000,AASHRAY SPECIAL SCHOOL,71064529-01b5-4b56-9f92-ec706bb29d40,68733.0001419355,54811,0.7974480946097772
00000,Tundav,f36fc735-64f9-4da1-b196-d02fb3d81b03,4385.000151612903,3716,0.8474344062754867
00000,Nava Devaliya,7e079e8e-f3aa-46b1-a746-54a7228c30d0,8847.000174193548,6790.001,0.7674919030527707
00000,Nirgundi,879a4318-4f3e-4141-8505-194def9cd123,8455.000222580646,6966,0.8238911669565668
00000,Warabhaika,edbe361c-8bb5-46cd-9826-7e90047ebd8e,7675.000216129032,6315,0.8228012797614015
00000,Gajula Dinni,641d5414-af5d-450a-9a59-bdb7f9fc2e17,8910.00020219534,7279,0.816947231741535
00000,Parvala,cd279f91-bff2-4bd1-9f70-14378b14f3d4,4582.000194892473,3771,0.8230030204283951
00000,Mahalgaon-2,d8be6384-83e4-4691-85ba-945dd64126ff,8729.000177419353,7186.001,0.8232329996497346
00000,Meri Dhani,5a9983a3-6ef6-45b6-aec7-b1ee8bfae23d,4610.00020967742,3766,0.8169197025402136
00000,Vajreshwari Colony-1,b04c5d09-fc0c-43e0-bdc4-1e0b70d152db,10462.000264177,8488,0.8113171272862431
00000,Aasra,636f157f-bb42-4716-8084-3968b6253672,14191.000170967742,10382,0.7315904358340944
00000,Kalvani,218fec22-303a-497e-b855-4794c5ef9181,4623.00015483871,3765,0.8144062024439529
00000,Vajreshwari Colony-2,d2fbc45c-0b8d-40f0-8d6d-e784c25a3354,7991.0007000000005,6392,0.7998998173032321
00000,Dev AWC,1f33c852-f8e2-4170-985e-1513e3ad611c,1718.000248446834,1361.001,0.7922007003377439
00000,Nerla,7203249e-167a-4793-ba35-111de478d2d2,8258.0002,6631,0.8029789100755895
00000,"Sharnapur AWC ",b7007661-e90d-4f9d-93b0-44cf465a38ba,1667.0001824820788,1350,0.8098379437427046
00000,Siruvanthadu,3ddca9e6-9459-499f-80f9-d2e744181483,4373.000141935484,3556,0.8131717092572788
00000,Virli,74339756-7cb6-4527-8b02-3fe52cd3c714,9557.000177419352,6101.001,0.6383803376309485
00000,Jhattipur,d6bf0e86-eac8-4b39-8caf-3c44ec28697a,8885.000219354839,7464.999,0.8401799454926803
00000,Kinhala AWC,9dfe4870-a666-49cd-9bba-fa7e04513cd7,1745.0001741935482,1428.001,0.8183386002582783
00000,Dongargaon AWC,c8717044-ebce-4bd0-bf6a-5c83d842f0b4,1693.0002620967741,1386,0.8186649648142668
00000,Telgaon,951e4630-944f-413e-9618-33cb7b185c59,8608.00023548387,7024,0.815985107789111
00000,Muthayalpet Higher Sec School- Parrys corner,c05b34cb-0f73-46c5-91c8-30f53b1596a4,61851.000235483865,61851,0.9999999961927234
00000,Patiala Bir Kauli,35ee87a6-90fe-4304-a1bf-9a6ba76be84f,8315.000127718042,6901,0.8299458681901309
00000,Perumukkal,dbbfc7a8-45a8-4492-8dd2-374be6cef1ad,4457.000204569893,3642,0.8171415375448604
00000,Natheha,11d9daf4-d5e2-43bc-8b00-13d3fdf4fdb7,8472.000196774194,6998,0.8260150894076426
00000,Sarsana,8ea4f385-cb83-4f7d-8031-fb495e2f1985,8485.000222580646,6969.193,0.8213544864092385
00000,Maliwada  AWC 6,fcc478b2-7807-4995-814b-3758e897ccda,1769.0001741935484,1456.001,0.8230643621410392
00000,Panchela,65f74cb6-8f27-4b2c-bb8a-8a9c3e3ca3c9,4405.000193070489,3636,0.8254256164891424
00000,Wagar Wadi,cd62a3a0-4a79-49cb-8db3-356c5d79bbfa,8418.000209677419,6711,0.7972202224805086
00000,Velode,927b9f81-199e-4230-a7c7-70808596aca5,9348.000258064518,6697,0.7164099074796773
00000,Vaktapur,d4f39d77-8567-4f76-8b8a-89d69e050063,4629.000267741935,3790,0.818751302826948
00000,Palla,a6aff249-12e3-4c2e-be2f-82e7c744f76a,4464.000171505376,3705,0.8299730863922836
00000,Mathani,2172925b-6afa-48b4-9ec6-bd6bc58e8708,8810.000267741936,7121,0.8082860140281428
00000,Yarangalagi,3ab0908b-5364-45fc-beac-b4a090182fdd,8608.000183870969,7010,0.8143587186643905
00000,Jambukuttapatti,c5b5bbec-34fa-48c0-b724-64595075eef9,7448.0002129032255,6060,0.8136412227139043
00000,Nudurupadu,766c4af8-b8ce-4ff7-bd54-264327c4bdcb,4369.000229032258,3593,0.8223849420112886
00000,Kheri,f14ed4ab-5ac2-4563-8651-5c834ede74b8,8604.000170967742,7128,0.8284518663832467
00000,IUCN-Kullu,44ca0cec-4f84-421a-a862-4da6f7c0a5b0,9680.000206451612,7998,0.8262396517997409
00000,Mathura,dccab610-df68-45a7-8ece-b33e3bd050b2,8212.000203225807,6612,0.8051631559145236
00000,Pimpalgaon AWC,4833950c-efe0-4ffa-92bb-1ac486156abc,1656.0002189964157,1341.645,0.810171994308718
00000,Sad saiguru ashram,f0920003-ac35-40c3-8efb-7ea66b5e79b4,2800.00223405,2270.002,0.8107143531512855
00000,"IUCN-Chamoli, Mandal",ef8d7b14-c936-4376-9910-fc8e0232381f,8899.00015483871,7488,0.8414428441074363
00000,Nesda Nava,49d2dce9-9e66-40f2-b3ca-75b55e6e5920,4583.00015483871,3749,0.8180231013175558
00000,Haled,1c77a473-0d06-4fc5-a3f6-364e3371f1b5,8858.000203225807,7154,0.8076315010011782
00000,Poottai,b1b7399d-791d-4a8d-bdfb-9e8c63f3948c,4131.000159109917,3334,0.8070684753297994
00000,Kheri Barna,c33d95f8-1e26-49a3-a1bc-f8b6688b428f,4409.0002,3677,0.8339759204365651
00000,Therwada,782ce252-c3a8-416b-80fe-1d34659bfd0a,4697.000190322581,3852,0.8200979016216416
00000,Palmathugamra,83568bdd-37f9-4944-97e4-9c710e4797a6,4782.000170191159,3457.001,0.722919464024571
00000,Paniya Limkheda,615df8b3-d5db-416c-a176-f77e5359f572,4551.000154764039,3731,0.8198197919405358
00000,Lalas,82c76133-c363-4262-bdb0-0a931bc45803,8932.000174193548,7271.001,0.8140395049484516
00000,Pawni,27002ed8-7b8f-4476-9769-18be810d54a8,4379.000197909199,3584,0.818451664311689
00000,Lakhola,2eb2cac9-15df-4e3b-a1a2-ee263338a13a,9567.000151612905,7862,0.8217832001052641
00000,Gothada,9dafd686-d888-4572-a80d-980c0f050e25,4355.000189112903,3635,0.8346727536515757
00000,Googal,1fec90c0-6e6b-42f5-b1d5-9806a2ca3bd3,8100.000184408603,6252,0.7718518342794914
00000,Moti Jhari,9ff9f47b-4473-437f-83c5-12390c68e9aa,4531.000238709678,3734,0.824100596618674
00000,Nanasaheb Pawar  grid,b07ce95b-2f25-46a2-a00f-5a9e492fcad0,12768.004526089999,10511.005,0.8232300496543472
00000,Girwar,7b9252ef-16cf-4edf-83a0-7138e6ce5ed8,8726.000154121863,7103,0.8140041112244063
00000,Tundi,a7b7f3ce-23b7-4f1c-8459-9d1c7f3a8aa4,4425.000245161291,3629.001,0.8201131749016939
00000,Timba,b4c4eb72-1669-4ab1-a21e-ce4c1b4e7644,4503.00022520908,3673,0.8156783958032021
00000,Keelathalanur,be7ab926-82d5-4016-a07c-887dac822395,4176.00015483871,3390,0.811781579095974
00000,Pawarpada,31cb18fd-5585-4a11-90ad-4ecbbbea13ed,8308.000366537999,6746,0.8119884090485547
00000,Modaiyur,ef6ed816-a281-489d-85f4-d6c304207bd4,4186.000206451613,3412,0.8150979053324707
00000,Lady Nye School- Tharamani,251a9d16-32a4-4b97-a838-663ef36ffb8f,21740.000154838708,17495,0.804737804756
00000,Gadhadiya (Jas),fcbf5d61-e490-4e91-8a0c-49a85a5cb27b,4578.00015852748,3728,0.814329373286679
00000,Murti,f5a4c87d-8774-49a0-8dcc-c3abd1e3cbda,5292.000170967742,3127,0.5908918932306401
00000,Gurad,5788694a-9b00-4daf-8c15-0ed490ed5e96,8514.00146942,6963.002,0.8178295511234321
00000,Manjhali hatt,fa6f90dc-9a83-4514-beca-88b20c48befb,7975.000151612904,6499,0.8149216146015508
00000,Saithali,dc22b186-eed0-47aa-b0ce-7028bd155543,8597.000190322582,7116,0.8277305853744535
00000,Matera Pada,e60fd452-9c00-4bb5-a675-324cbe7f52bc,8918.00131113,7273.001,0.8155415934872112
00000,Tarsadi Surat,f27581fa-0b3c-4b60-a4f4-1f0f96eb1154,4435.000180645162,3641.001,0.820969752355307
00000,Kagdar Bhatiya,bab6e5c3-cfa9-41dd-ac78-c4c150824e19,4732.000219354839,3918.999,0.8281907900110614
00000,Nanasaheb Pawar Off Grid,1e7d6b03-d3cc-45a9-99ff-b140030b8a6f,18004.99987737,14736,0.8184393279847384
00000,Kumerahall,fa3d14d4-c37d-47bf-929f-6c013b44a52a,8006.000225806451,6476,0.8088933071879432
00000,Vengur,e59f9acd-4d2a-4c64-bb28-eab30fc58468,4262.00020967742,3440,0.8071327617931687
00000,Kangani,7cf234d8-6002-4b9b-a279-001baa5acf50,9370.00019032258,7689,0.8205976354132061
00000,Padla(Kaithal),823f4586-8d62-42a1-b9e0-ada5bf7e86a0,8161.000141935484,6766,0.8290650511366562
00000,Peto,0d07835c-1108-4703-8ff6-8ee0afd40cb4,4456.000215203107,3670,0.8236085778179703
00000,Deodar,a1fd5fdf-c0d4-4cdd-a671-b38c6d91a184,13391.000186260455,10893.999,0.8135313903719867
00000,Nigdhu,5a060f2e-368d-4f84-ab04-df9ffb27ca01,12334.000164516128,10224,0.828928154988483
00000,Nilowal,69f2c22e-3bd8-458a-b900-430c977e6fce,4559.0002,3631,0.7964465542247616
00000,Mauran,a5502c07-7297-4c81-97a7-db761fd4e804,8413.000193548389,6953,0.8264590324545569
00000,Saram,ab6fb363-6708-4ec1-b131-39bc8c55af5b,4351.000245161291,3543.001,0.8142957481880494
00000,Nosar,c1686218-bf4a-4a6d-9b1a-f960aee6c6ac,8755.000196774196,7151,0.8167903871246976
00000,IUCN-Mamley,244afa20-fa54-4ccd-9c5e-7630271cf814,7377.000174193548,5977.001,0.8102210734532623
00000,Dhanari Kalan,b4d5a46e-3d08-4133-9141-9e715c4d37bd,9534.000289516129,7842,0.8225298680369557
00000,Khorodi Village,20574613-5311-451b-aab6-8d79d562d69c,8546.99805279,6968.998,0.8153737671351297
00000,Wara Daraka,1b72efa3-1f47-4991-a409-3ee11db27b8e,8053.000193548387,6622,0.8223022278461107
00000,Dehra,10d8c944-beb4-49ef-a2d9-0a68dcaa6688,8314.000226344087,6810,0.8191002904259673
00000,Perumugai,301ad696-9a00-49ea-ad58-fc4cd596859d,7649.000259109916,6080,0.7948751201516504
00000,Dhandhoda,a6a4a32f-78ee-456d-9650-de6e2420eca7,4225.000182646357,3462,0.8194082486007265
00000,Adasa,839951a3-8102-42ff-b1c5-6834f8235065,8771.000193548387,6122,0.6979819706882585
00000,Gurad School,035dc123-b2de-4a70-99be-8bb41f870825,11539.00178898,9335.002,0.8089956281066817
00000,Hudeel,5c2678ba-83fa-450e-9097-44c5cc4a5184,8687.000174193548,7101.001,0.8174284399227858
00000,Sithalingamadam,5e11f12d-e0ba-442d-af16-bf1df7222426,4321.000170967742,3524,0.8155519232971371
00000,Kharai,41004f40-4335-424f-970e-51944a0dc31c,8401.000161290323,6841,0.8143078048637105
00000,Lamtaput,037f291c-2ae7-4ab5-96e1-92f4b5bbb2fc,13388.000177419353,10955.001,0.8182701564702
00000,Shendra AWC 4,8ba13b4d-ee32-40c3-a00c-70b1346609aa,1690.0001677419355,1376,0.8142011026179474
00000,Panniwala,a2048867-4fca-484d-ae1d-45e4b021a1a6,8382.000234767027,6985,0.8333333099929392
00000,Mandlikpur,28a426bb-4445-4917-bcd3-69d2bc889623,4593.000141935485,3781,0.8232092059998699
00000,Sawangi,159af4d4-557a-4f44-9860-2b0c6ed94055,8841.000248387098,7194.001,0.8137089467124983
00000,Devgaon,c5203972-6968-4a5d-bd82-5a92a4e10b3b,4475.000116935484,3663.001,0.8185476881078726
00000,Lohgarh,1fdc2f19-800f-4f04-9b1a-339e121bc17c,8079.000267741936,6485.129,0.8027142944770046
00000,Magharol,6e0fef45-02fa-4613-8157-eb57ff0503de,4364.000258064516,3625,0.8306598958836288
00000,Dhadhela,ab144314-1463-42e1-a570-9d6a83e7216e,4588.000244563918,3753.001,0.8180036617144331
00000,Korchatola,b10646a9-cb26-482d-95c8-c7485b063c81,13503.00022580645,10615,0.7861215894607624
00000,Sotambla,a398a907-86a7-4b04-97d9-ce9690464626,4610.00023467742,3770,0.8177873770246786
00000,Satara AWC 1,62a62c26-0026-4da1-8ca9-db3703253dbb,1760.0002258064517,1446.999,0.822158417245071
00000,Pathri AWC,fd9b8cf9-3172-404a-b703-803adb5bf6e9,1702.0002143518518,1391.086,0.8173242213895651
00000,Kirori,5b1dd1e4-1a5c-4617-a1ce-9733788df0ab,8267.000193548387,6853,0.8289584903297956
00000,Tugalwal,7bbb0b7d-8de8-4528-8a11-5f5ba02f7947,8233.000219354839,6783.999,0.8240008282826954
00000,Mohadi,fe45a083-b240-4947-ba02-7907d44f9092,4456.000229032258,3770,0.8460502258140049
00000,Oleru,c453c198-41e9-43a6-bd55-9ba37d9950a3,8788.000141935483,7143,0.812812913590465
00000,Lakha,40c43571-85cc-43b6-9fe2-94c2d5e224c4,9128.000225806452,7520,0.8238387175692267
00000,Koyali Beda,1b00c07b-53b2-40b5-8a02-5c95dbd4c218,14184.000132258065,10439,0.7359701003004807
00000,Mojowal,51cc459c-567d-4330-9470-d99e989bd37e,4228.000151612902,3520,0.8325449086507687
00000,Rampura (Amodra),755b4eea-6df5-4ca1-9cb2-1742b0857196,4659.000245878136,3850.999,0.8265719675389622
00000,Nidhona AWC,af58b4c1-db95-4137-b259-cad68adf3e11,1714.000193548387,1393.355,0.8129258125201401
00000,Galodar,ecd6b3f3-e2a5-428e-99aa-9fb0e074a1dd,4697.00023635006,3859.001,0.8215884193778004
00000,Pirbavda AWC,dce99df4-ff3b-41b5-8f07-7b7dff0c2ec2,1708.00019369773,1389,0.813231757891601
00000,Ganori AWC 3,0447adfc-b401-45d9-8f24-6b84ae6c4e1c,1673.0001830794504,1351.149,0.8076203539398144
00000,Kothapalli,813f6daf-7cca-442d-9bc1-5c01c005edec,8344.000132258065,6752,0.8092042057737556
00000,Sakhroli,0550fe9d-9ead-4b6c-9f6d-33ab24b63e29,4424.000209677419,3609,0.8157775381893922
00000,Matana,9166bec5-0485-43ae-831a-8fd5c04a29f7,4228.000212903226,3518,0.832071859708897
00000,Fatehpur Kalan,e03e0928-6b77-4962-a157-3e0dd21f906e,8719.00021030466,7062,0.8099552505634403
00000,Gadha,32608b09-8c1b-4e6b-92b2-49ec1f49bc9a,4562.000184871566,3757,0.8235422726327162
